year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
68,209.9977829605341,511.5501098621171,511.26919897757762,1.8954271293751026E-07,19.684982173144817,-2.7701649841455158E-06,-9.2720861434936523,2.6579353809356689,84.464828491210938,68.189956665039062,50.076957702636719,59.148616790771484,41.373771667480469,0.6715201735496521,1.0646752119064331,17.948787689208984,1.5251349210739136,0.0059440466575324535,0
69,210.25132605433464,511.31449892337696,511.06067402802728,1.7884385179778134E-07,19.684983871877193,-2.6838693677518584E-06,-9.2704038619995117,2.6752188205718994,84.303451538085938,68.236900329589844,50.455860137939453,59.183647155761719,41.397968292236328,0.66779524087905884,1.0653055906295776,17.951883316040039,1.5251349210739136,0.010420243255794048,0
70,210.38883617520332,511.49930235073407,511.36155185736425,1.6960251721511644E-07,19.684983465820551,-2.7044970479863073E-06,-9.2755355834960938,2.6509127616882324,84.200836181640625,68.145355224609375,50.790573120117188,59.161911010742188,41.392829895019531,0.66270947456359863,1.0649145841598511,17.957359313964844,1.5251349210739136,0.0036916895769536495,0
71,210.55281682312489,511.49278836292069,511.32850531495205,1.5891770913252672E-07,19.684983838349581,-2.6855725707069964E-06,-9.2754440307617188,2.666895866394043,84.057708740234375,68.171638488769531,51.053272247314453,59.087612152099609,41.344985961914062,0.65804064273834229,1.0635769367218018,17.96336555480957,1.525134801864624,0.0077054607681930065,0
72,210.92838548123837,511.40076016686362,511.02499255695147,1.513302504877765E-07,19.684982392936945,-2.7589995425507222E-06,-9.273371696472168,2.6598539352416992,84.156387329101562,68.092247009277344,51.439445495605469,58.988914489746094,41.287342071533203,0.65337342023849487,1.0618002414703369,17.969808578491211,1.525134801864624,0.0086108027026057243,0
73,211.40633015334606,511.69683270408132,511.21868262590579,1.4377653920636377E-07,19.684983171522617,-2.7194473850369628E-06,-9.2748470306396484,2.6642842292785645,84.212509155273438,68.126625061035156,51.793746948242188,58.927043914794922,41.221710205078125,0.65007531642913818,1.0606865882873535,17.974222183227539,1.525134801864624,0.0027529580984264612,0
74,211.97823992371559,511.18978130741016,510.6176751466046,1.3666585343884156E-07,19.684980381280184,-2.8611917198590006E-06,-9.2696933746337891,2.6667196750640869,84.428970336914062,68.142929077148438,52.147964477539062,58.930122375488281,41.217208862304688,0.6476936936378479,1.0607420206069946,17.976545333862305,1.5251346826553345,0.011717787943780422,0
75,212.54836961627007,511.46280540442967,510.89255281975056,1.3165393953825827E-07,19.684978619217873,-2.9507044973901409E-06,-9.2731523513793945,2.6507384777069092,84.533615112304688,68.184524536132812,52.592037200927734,59.013633728027344,41.231498718261719,0.64653366804122925,1.0622453689575195,17.976200103759766,1.5251346826553345,0.0060323690995573997,0
76,213.00549568235874,511.32613389607286,510.86888190330501,1.2669614768734891E-07,19.684974368661642,-3.166632783147077E-06,-9.2666225433349609,2.6708123683929443,84.613128662109375,68.165512084960938,52.944839477539062,59.099006652832031,41.299140930175781,0.64594501256942749,1.0637820959091187,17.975246429443359,1.5251346826553345,0.0042936564423143864,0
77,213.36840371787548,511.40263427484751,511.03954472216719,1.2045877941434919E-07,19.684971667826176,-3.3038352434220804E-06,-9.2737255096435547,2.6606097221374512,84.571891784667969,68.216133117675781,53.329998016357422,59.207798004150391,41.354763031005859,0.64377856254577637,1.0657402276992798,17.975452423095703,1.5251345634460449,0.012728455476462841,0
78,213.62637992203236,511.22219488929841,510.96404385298956,1.1454853695328979E-07,19.68497172743082,-3.3008073270573909E-06,-9.2695026397705078,2.6616051197052002,84.461929321289062,68.150489807128906,53.755573272705078,59.268196105957031,41.409042358398438,0.64118874073028564,1.0668272972106934,17.976955413818359,1.5251345634460449,0.0045074564404785633,0
79,213.61111035943031,511.45944502932252,511.47445929188689,1.0680055202629859E-07,19.684974480420351,-3.1609554399632841E-06,-9.2717723846435547,2.6470038890838623,84.388206481933594,68.174949645996094,53.731498718261719,59.295604705810547,41.432540893554688,0.63749057054519653,1.0673208236694336,17.98016357421875,1.5251345634460449,0.0055851968936622143,0
80,212.66729894280434,510.45684567560966,511.40041409703554,9.9548141248913173E-08,19.684976533055305,-3.0566815701542813E-06,-9.2752103805541992,2.6447086334228516,84.141616821289062,68.098587036132812,53.032993316650391,59.277122497558594,41.441757202148438,0.63297152519226074,1.0669883489608765,17.985015869140625,1.5251344442367554,0.01063737366348505,0
81,210.27280689775944,509.03646227029822,511.43072533518716,9.2814618255121749E-08,19.684973943978548,-3.1882066872454914E-06,-9.2731943130493164,2.6405634880065918,84.133384704589844,68.124969482421875,50.616565704345703,59.182514190673828,41.414592742919922,0.62843799591064453,1.0652852058410645,17.991250991821289,1.5251344442367554,0.0035700337029993534,0
82,208.49804383516312,510.25993318386463,512.03454823931679,8.8167657838896123E-08,19.684968546032906,-3.4624223630227051E-06,-9.2782392501831055,2.6508677005767822,83.976188659667969,68.063285827636719,49.165313720703125,59.069572448730469,41.356380462646484,0.6244242787361145,1.0632522106170654,17.997291564941406,1.5251344442367554,0.0078614773228764534,0
83,208.99890527129173,511.09979853408731,510.59878490437404,8.3532112119157464E-08,19.684967685490847,-3.5061379055379129E-06,-9.2718276977539062,2.6620137691497803,84.128250122070312,68.114509582519531,49.511180877685547,58.979183197021484,41.294345855712891,0.62097126245498657,1.0616252422332764,18.002370834350586,1.5251343250274658,0.0085674570873379707,0
84,209.19196963310242,511.51338259513432,511.32025203406374,8.1002715656090822E-08,19.684961445629597,-3.8231228999663689E-06,-9.2744321823120117,2.6587376594543457,84.200225830078125,68.075332641601562,49.651657104492188,58.948883056640625,41.255752563476562,0.61834627389907837,1.0610798597335815,18.005535125732422,1.5251343250274658,0.002881636144593358,0
