year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
4,Spring,Furnace,"кВт",85.575233,85.869377,86.160698,0.999988,0.999988,0.999988,0.257803,1
4,Spring,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.487029,0.654891
4,Spring,ElectricMotor,"кВт",130,130,130,0.999988,0.999988,0.999988,0.006624,0.192935
4,Spring,ThermalOrgan,"кВт",47.580154,48.396313,48.635536,0.999988,0.999988,0.999988,0.002733,0.126359
4,Spring,Radiator,"кВт",84.940208,85.113403,85.389755,0.999988,0.999988,0.999988,0.228608,1
4,Spring,GrowthTissue,"кг структуры/сут",2.347865,2.347865,2.347865,0.999988,0.999988,0.999988,0.20261,0.387228
4,Spring,Frame,"кг несущей способности",32658.320313,32744.958984,32827.289063,0.999988,0.999988,0.999988,0.87075,1
4,Summer,Sail,"м²",220.90181,222.408691,224.291824,0.999988,0.999988,0.999988,0.317895,0.408967
4,Summer,SolarLeaf,"м²",155.061493,156.015961,156.883163,0.999988,0.999988,0.999988,0.318832,0.55163
4,Summer,WaterIntake,"л/ч",297.843597,298.794769,300.42572,0.999988,0.999988,0.999988,0.02959,0.03125
4,Summer,SnowCollector,"м²",38.863197,39.782143,40.732601,0.999988,0.999988,0.999988,0,0
4,Summer,WaterReservoir,"л",6003.262207,6031.331543,6066.562012,0.999988,0.999988,0.999988,0.473692,1
4,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.543671,27.543671,0.999988,0.999988,0.999988,0.032609,0.032609
4,Summer,DryBiomassCollector,"кг/ч",40.726536,40.883018,41.015633,0.999988,0.999988,0.999988,0.134736,0.182065
4,Summer,Dryer,"кг сух. в-ва/ч",22.11912,22.399727,22.661341,0.999988,0.999988,0.999988,0,0
4,Summer,OrganicStorage,"кг",4466.967285,4512.22168,4557.512207,0.999988,0.999988,0.999988,0.598659,1
4,Summer,Furnace,"кВт",86.160698,86.413895,86.628159,0.999988,0.999988,0.999988,0.250434,1
4,Summer,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.531951,0.725543
4,Summer,ElectricMotor,"кВт",130,130,130,0.999988,0.999988,0.999988,0.007871,0.254076
4,Summer,ThermalOrgan,"кВт",45.298119,46.431366,47.576881,0.999988,0.999988,0.999988,0,0
4,Summer,Radiator,"кВт",85.389755,85.665192,85.881355,0.999988,0.999988,0.999988,0.240383,1
4,Summer,GrowthTissue,"кг структуры/сут",2.347865,2.383106,2.401769,0.999988,0.999988,0.999988,0.26486,0.436141
4,Summer,Frame,"кг несущей способности",32827.289063,32938.96875,33079.226563,0.999988,0.999988,0.999988,0.877457,1
